label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85
230.93375269999999,-7.086069403,3.939349445,-3.063845031,-7.695123896,-24.76077816,22.07996833,4.893140982,10.68974388,-0.526335714,1.503097379,-17.64308921,4.116150954,9.304312263,-14.48850087,-8.062891336,-12.25364908,3.76367598,4.506124966000001,0.6369677220000001,-3.4753290530000003,-1.198885437,-10.58989818,-33.57530258,18.763212399999997,-10.62321741,-7.307784431,-5.803559043,-8.205973132999999,14.44213947,30.69126565,2.9039319569999997,15.52598872,-13.10336651,-7.258553931000001,-4.324586538,5.179583983000001,-23.19994701,-8.609729767000001,-4.136202147,8.205211424,-0.661397519,1.902431094,4.958877975,-21.85674199,29.89018513,-0.513233719,11.09673744,-5.121951581,-11.22940672,-6.627797005,-1.106012274,-18.29149765,1.596655495,-7.634454294,9.912620518999999,-6.770458477999999,-0.611578146,11.09920267,-6.793964307,-6.779659892000001,14.4748574,-13.12198034,-3.173406702,-0.500231241,-7.454003673,3.945198853,12.39545874,-12.251660800000002,-1.321755054,1.407695138,-3.466196263,5.253353021000001,0.916541718,-2.693538153,1.3203444359999998,4.997937179,3.0028479339999996,-1.59480033,1.6369559669999998,-8.758733238,1.3947956419999998,1.244638292,-1.326877197,-3.197678872,5.347924295
231.8105187,-5.36843068,3.162980309,-6.6001135920000005,-8.220639208,-13.16774849,17.34628931,-6.671076622999999,5.468308127,-2.872792299,3.04845038,-12.21882549,-1.826506442,-7.223108756,-10.74880066,-20.26078525,-11.94611749,6.129122146,5.364889102,-0.0013818270000000002,5.944835727999999,0.74453012,-8.15226387,0.876675538,-17.36979933,19.18645054,-3.055682615,-16.94168482,-9.978249653999999,-8.101543531,-13.91070043,-9.566940248,-12.28797344,11.77542717,-7.914333319,-18.53890054,-28.89944562,-11.40473317,0.6742495890000001,-6.181483642000001,-17.23019382,34.66623642,-10.26417385,16.84815181,-2.984328244,-15.67545674,-13.73497941,6.1736445,15.24671949,-4.761101273,15.61215474,18.07331082,-2.646912285,-17.30649365,-5.781531856,-7.685752839,-3.1583711180000003,-3.7530037239999996,1.774609279,-0.5935014479999999,-6.009486887,-6.320700948,-13.94773391,-10.45414738,-0.46333043399999996,-10.01760478,0.507334258,2.072140722,1.959757195,4.229042891000001,-4.712778591,-7.193516211,-2.920448196,1.331049896,13.38293754,-1.523410944,2.617384197,-3.3980510539999997,-5.880361207999999,-6.40543606,10.91192789,1.6857713,5.7335967310000004,8.405758563,1.817675991,-4.74726941
195.2427276,-2.724432053,3.704571728,1.520360346,-9.770098805,1.130283119,-9.118226225,-5.2130781630000005,-9.323726717000001,-0.658398559,-7.520245864,12.03040251,3.32796156,-7.9791088960000005,-16.61624251,6.406556152,-2.272243637,9.452675405,-5.257006337,4.896174769,-12.34449486,5.624785617000001,3.9868469539999998,5.027061499999999,-17.79971327,-5.555411174,-10.38936963,3.283711699,11.02245036,-1.799120211,6.8590441779999995,-0.081273728,13.58039906,9.470190695,-2.281540283,4.49565894,-2.015222015,0.032223647,-5.576437231,-26.32436109,-1.211799608,14.06654321,-15.67180575,-6.612881419,-17.80297699,-8.518451917,-17.17498825,3.8135241189999998,2.25277979,-19.61672886,-11.4249969,-23.24004241,4.622768496,29.85154106,-0.850041356,-0.7787869759999999,12.31675251,5.228224049,-10.3555777,-6.895442997000001,20.06173806,-6.442098057999999,-5.427633198,-1.657573185,3.382855546,-6.1339131039999994,-7.546516255,1.798230288,-5.912396966,-19.04179203,18.44875848,-13.5267019,6.476475475,-4.599639011,11.13461504,10.82866412,7.2509258370000005,3.351785455,10.62777177,-11.37034361,6.758146906,7.034709211,-0.865267749,6.356863207999999,5.528882111000001,7.25806212
271.81638210000006,-0.361480268,-3.1746930069999997,-1.276609302,5.4184068320000005,7.160927898,-7.037527796,4.320082104,-2.74451977,5.925272105,-2.76988752,7.869607314,-1.838751104,10.66626551,6.555654986,5.642697705,3.132141715,-11.03831726,-15.73272589,-6.570369114,-3.0624333860000004,-16.81500798,-0.922559323,-5.84525786,-10.16835716,-9.367695722,-6.924766987999999,8.474901894,-1.511695147,-7.559967958,-9.233111949,-4.598213202,-0.817419105,16.36019595,-11.11958544,1.0335632890000002,-17.0564547,17.52434376,-3.1716528530000003,14.9240782,20.88036606,10.66781075,10.74674082,-2.190106514,-4.869324826000001,23.11830088,-22.35650423,6.811773346,15.50115958,-5.096553608,2.5898413469999997,5.154869856,-1.929811972,-3.7593175789999997,24.89071359,8.089338935,-13.04828563,-18.22347017,17.07142344,-13.82357387,-3.554965403,-8.013677532,-13.07847578,12.65851505,0.37301955,-3.2646734630000003,-5.300785332,8.780668605,2.693132769,-2.52012763,26.71178054,2.136398489,-2.754804918,7.853814142999999,-19.25605749,-8.073296304,-8.207520186,-10.80765621,8.631654672,-4.25062585,3.4658874139999996,-8.962495928,-14.29905889,3.804467318,-4.3822102119999995,0.060486005
197.9606052,-3.488018878,-2.16618806,-3.765670363,-6.541912142,6.195195085,-15.537575400000001,3.244827069,-0.45019772799999996,1.091285335,3.9447376380000003,5.541653091000001,0.12174385300000001,-8.745437754,-1.450308994,1.00021301,-0.943926305,2.162465642,0.141711421,5.785923832000001,0.137578483,6.152310605,-0.733436474,2.8120160260000002,1.161148682,2.8354637510000003,3.627671948,-9.071269679,-2.111556256,2.230675475,-0.119571217,-12.90658548,-2.9074236630000003,-21.09027238,14.09227499,-1.842259701,-5.377827825,2.112266224,-10.98912527,4.8663579519999995,-3.284863175,6.948602525,-2.365670627,14.06837012,6.41135984,2.579815805,-12.42281373,-6.408442339,-25.07713196,-9.278464769,-6.342277683,17.33229295,-12.10805395,6.981129403,3.160377088,0.323177791,2.493375855,-9.938913121,2.463845898,5.940048556,23.47477322,26.01801159,10.49192419,9.381291574,0.05798117,-2.2591264140000002,-0.395049761,0.788439152,13.03348676,-15.42834341,-8.580470043,3.412777993,7.874780615,28.75220044,-9.980436014,12.67253346,0.5567304120000001,2.467901461,4.556488087,-12.74301838,-1.47789549,-18.80648534,-7.481088542999999,-5.460403046000001,18.35406577,-1.76294143
229.25082510000001,-3.1629383030000002,1.6514631419999999,-2.7273540439999997,0.200743029,-4.611734674,-0.511595207,-0.887013507,0.804687244,3.563196427,-7.340141852,-6.023125746,6.61335391,3.293310852,-9.159555697,1.025398912,-0.35531587200000003,-4.15386558,0.487580245,1.196158868,8.655559954,-4.137863365,-11.75752593,1.2836142990000001,4.83979923,4.834728898,1.53330617,-2.970682538,1.3216139390000001,0.071615815,1.515624251,-19.10871955,-5.810157462,8.51217304,-3.040017376,-17.88140382,4.988769963,-1.627555022,9.592558267000001,-5.489286097999999,-0.416760376,0.833503777,12.19517022,-0.8286558279999999,-7.625926186,3.125622447,10.27536234,5.238046326,10.49981571,11.21812865,-2.7673318960000004,-19.92255176,0.736835919,-12.73418553,-15.89892855,8.979121327,33.5582475,-2.6656740290000003,5.867117433,-2.164912777,-7.973740542000001,-6.703244562,9.79608986,30.47579433,8.945125721,0.17580221899999998,0.534329615,-6.221972077999999,13.04410959,-2.63094064,-8.103343074,27.11826771,7.766090155,-0.9520483340000001,13.77173586,-5.788203332999999,3.555842795,-4.400275583,30.47928186,-16.73795242,-12.44155276,-10.65392793,1.25954159,1.616966945,-5.979177391,13.39350408
234.87367740000002,0.369551201,1.3404075770000001,1.335746626,-11.18616941,2.479699798,-11.80692546,3.696286316,-0.9071239259999999,0.6413097560000001,-9.665217155,4.873046633,-3.755547946,-3.443677152,-7.644046502999999,4.317091146,-9.961722424,13.78741888,7.620151197999999,3.218824479,-2.9204250519999997,0.338746885,-14.1381701,3.526507905,14.78855637,7.238446872999999,-0.915244849,-4.062137186,5.514151748,-5.257904052,22.07701148,-7.610793644,-7.9607897770000005,2.34061716,-2.915146975,12.88892071,-15.620896900000002,8.562489811,-2.101911145,-15.26215953,-6.417096475,-4.033900972,1.215400663,5.21728446,7.802204902000001,-0.513443862,22.20367377,5.040493315,28.033724499999998,-4.599389894,-2.915984012,-6.2676079179999995,10.76248104,-6.167137465,5.022171404,3.671953905,1.095951767,-12.06211821,-6.4332562410000005,15.35574342,-5.3313336,4.4723812910000005,2.472741698,-18.95940287,4.523594698999999,23.68952006,-12.41788571,14.39326402,-15.91009724,-12.84013585,4.932055137,12.32663669,-9.633786077,-9.368494627,-19.6122948,-3.4688197539999996,-9.866844909,-19.70177944,-8.214392712,-2.107127436,-7.6061106689999995,0.491300885,13.29786089,-5.681229354,15.21408412,4.919063272
232.22708340000003,-2.4807425419999998,-0.643471114,-2.932724022,-5.231138817,0.92577964,-7.845952437999999,3.8742484139999998,4.712985591,6.33217872,0.32971196399999997,3.639085035,-4.061444576,-1.722128431,7.987015716,1.802514314,2.935016516,-6.906543097,3.28254108,-4.110817535,1.120237363,-5.873544282,6.536473915,-4.81303324,0.427727189,3.3844326010000003,12.07128575,11.01061263,-7.713906867,-8.310233173,2.20800992,-3.402680788,-10.54237498,11.67507388,-0.029990799,-2.523178257,-6.049384439,-8.638914154,-6.71076134,-6.093485401000001,-10.5187451,-6.1967889839999994,-8.821339365,-1.791969739,-0.6283798389999999,11.66682961,-10.30454593,-5.104792174,-11.2439233,5.954934891000001,-7.16597827,-0.003239617,18.26126185,1.253618339,0.473803507,-13.30092874,-2.158596525,-13.01726416,0.924889588,-10.69462186,-10.96116396,-0.998683036,-3.0019484,-18.705547,11.91413675,-1.2169345,3.91715518,-0.36215352100000003,-5.769096847999999,13.21005902,-11.0708776,2.887825421,4.994468283,8.430866137999999,8.638742371000001,-10.95089795,17.98607868,5.055114659,4.038012671000001,29.65668428,7.4227884479999995,-1.952412386,-16.005439300000003,-20.71982405,14.51510106,44.07083927
266.38857590000003,-1.148130151,-0.67052605,-1.626453399,-9.366698694,-3.856267392,-4.55744311,-0.142735459,-5.253130535,-3.0524690580000002,2.733248153,3.311469415,-1.33040361,-6.555363122,-9.137780442999999,3.047095265,-5.250475935,2.741740005,4.521354172,-4.231923214,-1.02746362,1.5234219409999998,-9.232152803,-3.6005503080000003,-12.95508662,17.41805753,-15.64406768,13.34179247,7.781083746,13.69543103,-1.552066497,-9.548464426,1.326912888,-3.3804002389999996,5.569255015,-11.57041305,-7.615272233,-5.098572592,-9.509935139,0.517009895,-10.4393641,-9.719185774,-6.763851914,-11.14003054,-5.342024122,-20.35637015,3.4138152839999996,-0.5437016579999999,6.262194601,-3.71710706,-4.953914193,3.7211203110000004,-8.42757915,-10.70674786,-7.128400556,12.95526411,-0.183839775,-11.59314719,17.16466382,-8.728962954,1.781819364,-10.6995409,28.75689746,13.69779336,-5.677921287999999,3.5949904239999997,19.67069508,-8.342069775,-13.18849906,-1.7549442730000002,7.4345474529999995,-23.16263085,12.231879600000001,-3.434230575,-18.1369918,-27.09994643,-2.836524652,8.704124493,-13.39540168,11.71868021,-17.093526500000003,-6.208395969,-15.72716543,-8.983275687999999,1.4659647480000002,-8.574018526
205.1643676,-0.744144568,-0.262115651,-3.5285760330000002,-5.485415327,-2.921715944,-0.442202531,-0.323931239,7.370840597000001,5.443782959,-1.5188538280000001,-12.31109556,-2.164282549,-2.500273078,-0.030447317,-5.836842293999999,-10.19850143,-2.0769938409999997,-2.920072537,8.165561462000001,7.163871146,-6.117960711,-0.315628271,-3.874279998,-1.649678428,-6.771270045,6.359336798999999,6.770169644,-9.266196091,-4.167504589,7.8689423629999995,-25.73395588,15.37700938,-9.818099556,1.4525216840000001,28.61349055,5.2408687910000005,-3.4033020019999998,-2.007252093,5.413071819,-22.18014506,-21.10150044,-16.14317743,11.72340779,1.134274077,8.708387458999999,10.07016361,-4.818826624,18.29115428,16.48269637,7.021744153999999,-1.737978819,4.8914873519999995,7.884076213999999,-1.11998454,-4.409693222,-0.39947346200000006,15.20591619,-5.647599344,-18.21002098,12.545427,-15.51611896,5.287393351,-8.606519287000001,18.49074604,-16.33830687,0.967630518,-9.261719762,8.900359394,20.43281405,2.9556123660000004,-13.74559424,7.597189527,5.3331329489999995,-13.39975009,-1.9996821669999998,-13.74907699,-10.59277864,9.861300756,-8.366812283,17.03317907,-6.1750748070000006,-3.43980744,1.221803526,-6.82814234,-14.04464845
243.5630377,-3.3660809560000002,1.325478557,-0.9365222740000001,-6.625864518999999,-13.84642423,13.12902327,-3.2988473839999997,-6.116160751000001,0.209243496,4.890681965,-2.819704658,-2.917409746,-5.10352432,0.447653221,-8.353853863,4.785745552,8.549568528,0.26872199999999996,-6.708654291,-5.559313953999999,-6.978716509,-3.4807526810000002,-24.14820867,-24.46088787,-5.456302353,-14.83943316,-4.373488773,-5.48288195,23.41700096,11.34014323,26.50952397,-8.370782325,1.6273339569999998,-2.793517123,9.108356622999999,-5.159086069,4.071703365,2.2603283,-9.087841211,3.300389993,-14.838533300000002,21.8561796,1.5037963369999998,-3.776986477,-3.837227284,-0.705559701,-3.180361076,-9.671063603,-7.982930102,7.704446162000001,4.375192682,21.71055665,2.8297987719999997,27.45522727,-23.19919367,14.47859978,1.012254792,4.156953454,11.49961582,0.996902783,-14.03931621,13.72381295,7.3248483339999995,-7.342997259,5.848653014,-22.09150087,-0.5023371,7.664250472000001,12.24090128,-16.21586466,-7.51485328,13.41234975,12.98529306,4.037326806,-8.944898975,0.41543860299999996,-9.515543851,1.135644715,-7.518640295,0.43836301200000005,-4.048842474,9.467087624,-4.483635806000001,-2.714101281,-3.892265335
