PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85
-1.815939317,-1.249571001,2.037977882,-9.833060023,4.658192067,-7.88319997,-1.919653342,-1.169546515,-5.133896812,8.901769703,8.915993212,-0.006784408,-3.213409869,-6.133251844,2.590046411,1.868018801,-8.912984898,-3.972165232,-2.247673319,2.862217245,0.957852586,3.086372989,3.651985209,5.851748092,2.923945646,-1.768529798,14.53953195,-2.437617006,3.803763312,9.213483316,7.249602706,1.913800472,8.415758297,-15.58997952,-6.547400729,-1.070864415,10.86056282,-9.277930846,11.1885203,-6.531275624,2.02806005,-4.500226884,4.925051539,2.738381915,-15.68126545,-2.81903503,5.644467224,-8.47142455,-0.394817221,4.879885396,-7.795067035,-11.46402626,1.068868973,11.85185496,13.0683225,-11.14680093,18.23290063,-7.162302611,-12.80626622,5.7321017,-4.194417432,-8.592304983,3.358422931,-2.111873347,-19.09548311,1.05215566,-12.59395956,-9.132002649,9.227176219,-6.284578913,13.8953643,-1.188870846,-1.160271231,0.460445617,6.093173972,11.46671646,-8.826383927,-20.57831189,-2.637737309,-14.31136406,-24.91273438,29.46951061,-3.511850709,-29.78035599,14.62061947
-1.445733034,0.086954278,-1.731535571,-3.741592707,-3.04061536,-0.731971923,0.382862732,0.58049459,1.971486586,-9.878678586,-1.613894386,-0.846858597,6.363507792,2.936248056,1.6265933,-6.134586353,-7.358422339,-0.438353551,-4.197255563,7.798575694,-2.094626008,-7.634790507,-3.63941459,-2.590940215,-5.682480003,-7.881636406,13.50946256,0.830120878,-12.41519393,3.523706113,-1.155806043,16.34338048,7.09852999,-6.866100431,-14.84650087,-1.026193433,7.145668621,8.114438228,12.30576252,-0.342771917,3.032341727,-0.991717435,2.309413916,7.082656132,-11.25571042,10.01285898,17.37493126,19.23584371,5.857897913,2.924306367,-4.916453453,-6.903063032,14.53069967,24.00626731,-6.044391274,5.490254201,10.66007794,0.46891417,-11.23165874,-15.98070314,29.12866034,17.83837862,-8.059318513,-22.02836252,-12.87132714,0.635262126,5.729168686,27.52949572,-13.0489306,-21.57152193,-5.611326188,-9.201962325,-2.903348483,-4.975479928,-1.971999716,11.32623173,14.14409903,8.970635904,2.405093916,2.739777931,14.55987132,-4.483296334,-9.295085669,8.422935947,-4.871227785
-8.64288473,-10.44872717,-3.393279185,52.7852209,5.867526017,-7.674509401,-3.723198707,-12.1641614,-3.121490544,2.606729354,-11.59016514,-14.29992687,16.30695181,-51.13090461,-17.90579824,17.33905503,35.16262582,-4.528344016,-18.72928763,29.80003997,-28.47277014,22.5525918,17.56689386,5.09369428,2.322595238,1.708116857,-3.428843169,-1.170104361,5.233325101,8.769381944,-10.1750202,-2.456172562,-3.594460869,-3.325788337,0.733897176,-2.185251526,0.008091187,-2.002602387,1.639874886,5.301888468,-2.931936427,1.656717496,-3.670334389,3.341589377,0.658485204,-0.64497254,-4.727207567,-5.667557248,0.455434296,0.545989177,0.613980014,-2.189835775,3.226189999,4.317449251,-0.281664929,-4.616615518,4.066150809,-1.171037109,-3.207722113,-4.531195875,-0.223387909,3.794707614,-5.931104068,-2.487141976,0.302088801,-1.638443878,0.346515804,2.831594355,-4.66491726,0.293197801,-3.489058007,2.663980834,0.989877027,0.699475576,-1.401526071,-0.052866566,0.934746418,0.031307377,3.78786467,-1.250939942,1.155111366,1.074071004,1.065177998,2.227069652,2.115021974
-1.670801738,0.193698124,4.66602824,-4.561606813,3.273091191,-10.76076243,-0.035993736,-5.900275201,-9.740328347,4.242018754,6.068160785,1.36172763,-5.480280062,-5.078812958,4.855599653,-0.184397758,4.448320807,-4.954291273,5.141592992,-3.986510721,8.734649874,9.104791422,8.766864106,-8.556257911,-3.857255938,5.518005269,-2.786284771,1.404945395,1.324468816,12.07928863,14.55782773,3.279310493,-5.511947017,0.785797471,-2.738469686,2.212397229,14.58115016,-0.710088576,-8.141597992,-1.30819431,7.905686594,-15.440916,-8.352908677,3.236961903,-1.394049308,8.113746585,-8.178230886,-2.586140127,-14.26822178,2.307884027,8.239501737,-0.839083888,5.397606399,6.358593989,16.52625914,-7.305995789,20.57182252,13.98825426,0.015729104,-14.49784355,-0.138291499,-8.329636603,4.36485834,-11.14765104,-3.645148522,-9.015277146,6.372465777,-8.507634182,23.59990669,-14.54176417,9.662481754,-2.642681746,-28.79341522,8.248328982,-13.86371459,-17.07228703,10.03955818,5.852673705,-5.552898427,0.262385914,-13.43427337,-18.51224704,-11.4295131,11.57217454,-3.233879947
-4.042205049,-0.830409862,-8.461787163,-5.224945672,-19.60251771,25.41644127,-8.484441715,11.12834352,-11.92766583,8.623455937,-16.42898798,7.625362655,18.49583411,-3.226854891,-5.571927617,-22.0620137,-19.70510589,5.881259441,6.388032352,8.879309451,4.070354088,-9.814207996,53.41341746,-5.513726496,-30.56717046,2.739098378,11.13467104,-19.01647525,20.92691035,-1.367058582,-4.411089205,-7.553605319,17.91552611,15.22337192,8.961160217,-3.528235103,7.739082337,13.93435681,-5.766594792,8.867578563,-11.70684054,-2.993378218,8.613544733,0.620044022,-10.18495105,-7.345475161,1.640703297,-7.479294738,-0.936254553,-6.079306052,-6.510092513,-4.487049269,4.435332639,6.558314919,6.465464536,2.037886399,-5.647366141,-0.662596913,9.352387942,4.092044957,5.024139211,3.1202395,-3.288092604,-2.734968762,5.906837614,-1.682085665,4.738852788,-4.880089834,-2.531253731,5.199820252,-1.209310542,2.197918247,-1.252738613,-0.68798915,-1.865940057,2.360955314,-2.520873078,-3.248269251,6.789929607,0.121267269,-4.029391231,-8.874474417,-0.328352082,-4.033085895,4.80294756
2.740483979,0.740392692,0.968232558,-3.984438702,2.834351373,-5.644083542,-0.709776098,-6.365601739,-4.01754293,-0.053362504,9.603508892,2.159088339,-0.678838143,-1.423045254,4.187288378,-4.007361243,11.87600868,5.856854327,-4.295087428,3.825019586,2.420032899,-4.30389835,9.10539836,-11.97613408,14.48034736,-15.72938799,8.002466112,8.141964733,-5.804726723,-1.495255685,11.56849894,5.507501618,16.24900301,1.717651167,-3.776089842,0.584325583,-8.588808265,13.09992253,-18.39505406,13.59548186,-16.32233493,-10.20635917,-20.78668524,-3.961602105,12.12710817,19.08233601,8.223125032,6.722446219,19.13024832,-5.212538611,12.1029306,-6.636449052,-3.245438706,-8.784433367,13.11919582,13.01596308,-1.815297975,-2.641520248,5.297537881,5.513755961,10.27404698,-18.38295896,-9.04763484,-17.08512506,-12.52614444,-7.722941321,-4.920254266,-0.590602358,6.453638478,-0.950009697,3.069515295,11.22373275,30.86742471,-10.67071487,-0.340866222,-5.219847381,15.87330651,-9.217581879,-1.255866005,24.77466552,-5.033414757,7.271216088,1.145039014,-5.485195362,5.26378581
0.299374983,0.999087568,0.580067327,-2.137352716,6.071695535,-9.434964089,2.972660987,1.93738812,-1.77896456,-4.561392883,4.491458189,2.436482371,-1.321015526,-1.917374756,-0.652872922,-7.060888781,2.545792382,-3.024483098,-0.024045138,0.611279984,5.809281423,-6.622124812,0.352845318,-2.020570147,2.721990877,8.420297126,0.707344041,0.433989528,0.407707187,7.218298432,-0.302048938,8.107899739,-4.116530357,1.799794221,-27.2337017,-12.06388659,1.065026124,-1.846775734,2.753249337,-1.914705079,-10.97369874,4.624438522,2.157359407,10.18973425,-7.697622373,4.586509504,4.691662279,-5.953465545,-1.975256201,-4.381160973,0.245984065,2.336923753,-9.840081153,5.179447788,6.916890781,-4.651046132,6.525884298,6.171004078,-11.71939392,25.34895983,3.585276354,6.567798891,-9.382223461,3.207214289,-5.719036101,-11.27363956,23.74810391,-4.432118637,14.44440019,-16.90877799,-6.35385738,-4.410373024,4.897358509,9.088753619,16.15942902,-22.05753219,-26.06108715,7.319198092,-5.071891782,-8.71609966,12.36232198,-22.82340712,15.63467391,-4.7722609,18.27913711
-8.77613206,-3.745917074,-6.614696606,28.8709978,-11.81129656,10.16307251,68.93121978,57.92875843,1.898748085,1.692172543,17.29545569,6.424041645,-20.61582271,18.13349984,-2.52134728,14.33586528,14.77703973,2.409478921,0.747105094,6.456035252,2.504358439,9.338054806,11.72706372,-11.88408642,-2.08407442,-9.208660016,4.536993472,3.110348559,0.611466153,6.208922361,-4.508860642,2.10818586,-6.168659911,5.230941686,-2.044441083,0.798361254,3.145152089,2.155180162,-3.388839781,2.063296839,3.786147131,0.694551643,-4.558846481,-6.211266851,-5.049564304,-2.043013548,4.207563697,1.242664366,0.357028078,-3.078067731,-3.180409607,1.143396471,-3.116574231,-1.018072997,0.477168733,0.437276282,1.049122576,1.150918851,1.716260894,-1.251042256,-6.214305741,1.575806518,-1.724601116,-1.885358653,-2.400447103,2.031262993,4.310101612,5.037575816,0.552602319,2.854449254,1.544940268,-1.16058875,-0.803685504,0.413212712,3.017981289,-2.126651186,-0.384044646,-2.868932339,-0.876716186,-2.722057796,-0.398869312,5.624103731,-1.106744869,-0.666903768,-0.35765072
-7.159425442,2.112432422,-5.14868411,-3.911376688,-22.6124451,15.68816446,-10.41589097,1.292668451,-3.92129029,7.018747436,-10.91763882,-1.754589876,0.424701386,6.164908257,-10.28449401,1.552561904,-3.434598244,-6.687011645,0.001459394,-3.442378239,15.53660095,56.29827972,-16.20004172,-3.088946857,-20.88398807,2.259743299,-17.62019167,17.03688886,-18.86870492,6.006879243,16.99836916,-16.07960968,13.42592144,9.255688399,-4.107833424,1.475255247,-4.272584889,-2.916910398,13.77022125,-15.09205076,-10.8273404,-18.33491634,-9.971242981,12.31985989,-5.597802012,8.143600238,8.497401376,4.812372585,3.46000956,2.056110911,4.225545495,-8.777668235,-4.722115886,1.385069926,12.69138273,10.7447771,-5.972322692,8.328144626,-5.9117256,5.01147564,-0.618538438,2.535762113,-4.059990461,3.211892799,10.86804061,0.37633273,4.000048942,9.179367862,-17.10803439,10.20733149,2.566659655,4.922261662,-0.220028945,-0.241890632,2.325612555,-5.88303491,-5.213126676,2.468221285,-0.596705901,-2.019142579,-7.631166221,1.198776183,-1.651117547,-0.121183931,3.516411441
-1.148130151,-0.67052605,-1.626453399,-9.366698694,-3.856267392,-4.55744311,-0.142735459,-5.253130535,-3.052469058,2.733248153,3.311469415,-1.33040361,-6.555363122,-9.137780443,3.047095265,-5.250475935,2.741740005,4.521354172,-4.231923214,-1.02746362,1.523421941,-9.232152803,-3.600550308,-12.95508662,17.41805753,-15.64406768,13.34179247,7.781083746,13.69543103,-1.552066497,-9.548464426,1.326912888,-3.380400239,5.569255015,-11.57041305,-7.615272233,-5.098572592,-9.509935139,0.517009895,-10.4393641,-9.719185774,-6.763851914,-11.14003054,-5.342024122,-20.35637015,3.413815284,-0.543701658,6.262194601,-3.71710706,-4.953914193,3.721120311,-8.42757915,-10.70674786,-7.128400556,12.95526411,-0.183839775,-11.59314719,17.16466382,-8.728962954,1.781819364,-10.6995409,28.75689746,13.69779336,-5.677921288,3.594990424,19.67069508,-8.342069775,-13.18849906,-1.754944273,7.434547453,-23.16263085,12.2318796,-3.434230575,-18.1369918,-27.09994643,-2.836524652,8.704124493,-13.39540168,11.71868021,-17.0935265,-6.208395969,-15.72716543,-8.983275688,1.465964748,-8.574018526
-1.5300997,0.72808668,0.235375331,-9.027701112,-4.722197647,-3.82713923,-1.821276965,2.037600907,-5.55467685,-1.904751328,-4.689823626,3.886550452,-7.090395743,-4.06277373,-1.90260195,-15.32070746,-5.059389264,-1.468945725,-2.27772904,2.125725245,-0.795260225,-4.786094383,10.94556327,-11.33856826,2.076879423,2.567873924,-5.06948514,12.17422846,-7.747413486,0.269716797,1.81120547,-9.385662962,-15.91004544,4.032197848,-2.196719281,-5.926514634,-27.85568679,-4.333021351,27.74209907,-3.155274302,3.283726105,19.45869532,-18.10934701,6.428199049,18.22477909,-14.20732438,12.06218889,2.297661634,23.43435759,-18.82407753,1.527797462,4.530189476,3.562730409,18.67765904,14.93309318,-6.333723889,-0.231852653,-19.82870099,13.43731362,-0.086170905,-7.287285576,11.12639945,8.388811849,-2.394650632,-5.563255019,-14.3754821,0.814312766,-13.84319745,2.667310545,-0.711952161,-9.303588261,-7.745509353,-10.60907521,7.531333484,5.026804884,-13.80695662,12.66225326,6.250752485,12.47545987,3.030877821,2.965622601,17.60506712,7.717216156,3.141795687,1.399153702
-7.171336816,-1.73897121,-5.829268404,0.077087643,-2.742189084,-0.449031676,2.410945885,0.033597658,0.918775545,-8.200592697,3.524185141,0.790717948,3.575479665,0.644000072,0.395214479,3.475226359,-11.19543028,-8.368956647,1.000710684,10.40910251,-20.40563778,-8.944656619,-15.56568047,1.921558031,12.47416813,36.22233945,-11.38558402,3.922130758,4.248441042,-16.69862789,13.93039655,3.97789527,8.008724963,38.48590272,30.51300955,-22.74925909,-16.12542489,-3.479751838,-10.78580746,7.502891983,-5.845261853,4.378224467,-18.4730094,-5.178962548,-17.7613876,-0.560411403,13.16075935,6.750329232,-12.05222858,-10.6020967,-2.204683298,-2.668420733,9.308261875,-11.80252361,-1.468569286,-5.982883634,4.798208515,-5.224560126,-11.94481698,-5.202270616,-7.001374288,-1.79876924,6.165847241,-10.74699278,-9.412145518,5.163724209,11.88817233,11.3009398,-1.491147825,-7.489396813,9.046134406,-0.749977568,-3.988656859,-3.124917637,8.806975658,0.348286376,-3.541136653,-1.196531877,7.469840925,-8.043474725,-8.983156932,0.6919815,1.091285456,-1.552670937,-3.479558298
-8.653028856,-7.808333949,0.247817412,19.58067285,-11.82427491,3.14928803,16.80319157,-44.97933543,-45.29751696,-52.99087242,-19.19759722,24.12838065,-35.21636901,21.32037279,-1.992476934,9.448925526,-8.256002858,10.63667048,-3.365757964,9.330616192,-5.452885588,1.316939964,-2.316597198,1.420175963,-0.368023886,1.661050673,4.203079844,-11.4878432,-3.128764602,-0.169436007,-7.273783954,-7.590593765,5.918046461,-5.204947249,1.80723209,6.117781275,1.59480029,-9.821469155,-0.523727998,3.93206027,-4.151142296,-6.967857004,4.485406495,-0.005045548,2.173946522,-1.55635235,0.804681883,-3.536347422,-2.07810459,0.544299811,-1.598356459,-1.393279914,-1.405120437,-1.619022707,-0.336781297,-4.262915364,1.369958125,2.722849968,2.323604309,1.760016962,4.890483045,-1.176723136,3.438839212,-0.23955986,1.801395287,-2.963283489,0.002142889,-1.33477486,0.188810196,2.51074522,-3.270229128,-0.107265125,0.236523768,0.395537261,0.384373503,-0.419927608,-1.524874455,-4.315542403,0.201139033,0.012930864,2.645932174,2.161684808,0.824981219,-1.884224871,0.306029809
-7.84979071,-4.913324203,-4.562786607,17.60722851,-9.504661095,25.78475568,-12.24623197,-1.314142714,17.24735696,-13.5866944,1.751458646,-33.70671016,-3.111088041,13.75834267,73.19808484,-23.45079636,12.97311796,5.703557936,4.223246251,36.17303196,5.120981119,8.886326605,-2.579807316,-3.514037787,1.53528259,0.261104894,-5.097870585,-0.032846526,5.812062773,-4.072555283,-0.326381548,-4.752816646,-1.316940754,-5.008720385,1.759673002,0.415081322,1.814655556,-8.396926545,2.905085861,-5.158991226,2.065319618,4.537621329,1.671099962,-6.158780847,-0.047451158,2.596192922,-2.594423084,-1.686687413,-6.740627512,2.199741447,3.783512414,-0.755594091,-0.358482594,1.000170224,-0.223966833,-0.511597866,3.04817214,-4.651110646,2.249808202,3.650966048,2.530620037,-3.910290637,3.83767169,-1.223663968,-0.815489288,2.684115799,0.39140942,-4.478592156,2.374163528,0.90244698,-0.579327825,-4.684455957,1.07568949,3.265756078,-1.444133996,-0.566622898,0.917980976,1.638672157,-3.257251632,1.025032614,1.763528296,-0.520800414,-0.772637977,-2.327079528,2.303890715
-2.480742542,-0.643471114,-2.932724022,-5.231138817,0.92577964,-7.845952438,3.874248414,4.712985591,6.33217872,0.329711964,3.639085035,-4.061444576,-1.722128431,7.987015716,1.802514314,2.935016516,-6.906543097,3.28254108,-4.110817535,1.120237363,-5.873544282,6.536473915,-4.81303324,0.427727189,3.384432601,12.07128575,11.01061263,-7.713906867,-8.310233173,2.20800992,-3.402680788,-10.54237498,11.67507388,-0.029990799,-2.523178257,-6.049384439,-8.638914154,-6.71076134,-6.093485401,-10.5187451,-6.196788984,-8.821339365,-1.791969739,-0.628379839,11.66682961,-10.30454593,-5.104792174,-11.2439233,5.954934891,-7.16597827,-0.003239617,18.26126185,1.253618339,0.473803507,-13.30092874,-2.158596525,-13.01726416,0.924889588,-10.69462186,-10.96116396,-0.998683036,-3.0019484,-18.705547,11.91413675,-1.2169345,3.91715518,-0.362153521,-5.769096848,13.21005902,-11.0708776,2.887825421,4.994468283,8.430866138,8.638742371,-10.95089795,17.98607868,5.055114659,4.038012671,29.65668428,7.422788448,-1.952412386,-16.0054393,-20.71982405,14.51510106,44.07083927
-5.36843068,3.162980309,-6.600113592,-8.220639208,-13.16774849,17.34628931,-6.671076623,5.468308127,-2.872792299,3.04845038,-12.21882549,-1.826506442,-7.223108756,-10.74880066,-20.26078525,-11.94611749,6.129122146,5.364889102,-0.001381827,5.944835728,0.74453012,-8.15226387,0.876675538,-17.36979933,19.18645054,-3.055682615,-16.94168482,-9.978249654,-8.101543531,-13.91070043,-9.566940248,-12.28797344,11.77542717,-7.914333319,-18.53890054,-28.89944562,-11.40473317,0.674249589,-6.181483642,-17.23019382,34.66623642,-10.26417385,16.84815181,-2.984328244,-15.67545674,-13.73497941,6.1736445,15.24671949,-4.761101273,15.61215474,18.07331082,-2.646912285,-17.30649365,-5.781531856,-7.685752839,-3.158371118,-3.753003724,1.774609279,-0.593501448,-6.009486887,-6.320700948,-13.94773391,-10.45414738,-0.463330434,-10.01760478,0.507334258,2.072140722,1.959757195,4.229042891,-4.712778591,-7.193516211,-2.920448196,1.331049896,13.38293754,-1.523410944,2.617384197,-3.398051054,-5.880361208,-6.40543606,10.91192789,1.6857713,5.733596731,8.405758563,1.817675991,-4.74726941
-3.366080956,1.325478557,-0.936522274,-6.625864519,-13.84642423,13.12902327,-3.298847384,-6.116160751,0.209243496,4.890681965,-2.819704658,-2.917409746,-5.10352432,0.447653221,-8.353853863,4.785745552,8.549568528,0.268722,-6.708654291,-5.559313954,-6.978716509,-3.480752681,-24.14820867,-24.46088787,-5.456302353,-14.83943316,-4.373488773,-5.48288195,23.41700096,11.34014323,26.50952397,-8.370782325,1.627333957,-2.793517123,9.108356623,-5.159086069,4.071703365,2.2603283,-9.087841211,3.300389993,-14.8385333,21.8561796,1.503796337,-3.776986477,-3.837227284,-0.705559701,-3.180361076,-9.671063603,-7.982930102,7.704446162,4.375192682,21.71055665,2.829798772,27.45522727,-23.19919367,14.47859978,1.012254792,4.156953454,11.49961582,0.996902783,-14.03931621,13.72381295,7.324848334,-7.342997259,5.848653014,-22.09150087,-0.5023371,7.664250472,12.24090128,-16.21586466,-7.51485328,13.41234975,12.98529306,4.037326806,-8.944898975,0.415438603,-9.515543851,1.135644715,-7.518640295,0.438363012,-4.048842474,9.467087624,-4.483635806,-2.714101281,-3.892265335
-5.421933498,-3.705565188,-5.899537822,0.991029166,-5.908911098,2.599971321,-1.669151728,0.225722497,-0.084017918,-8.10091985,-15.07420944,-7.254638398,13.97666175,12.32161106,-1.948530016,-2.620401093,-24.57944682,-21.75770373,2.134687424,-14.51955787,-4.052664962,36.32477642,20.45230083,10.01489829,53.08115812,-14.01472258,11.98084621,4.113373048,12.83033965,4.85536042,7.556093931,3.54250733,-18.80821725,-6.994558475,11.30532777,-5.151255368,3.871737863,5.291890924,-15.08493225,-14.77506483,5.358094438,13.53592582,9.430478467,4.191401071,1.484916401,-1.779016198,9.162600496,-0.573962833,3.59308653,-7.49444545,-10.66846116,-5.648492933,7.568920624,0.10689071,0.708740739,5.928210942,-7.92083205,7.021115477,5.992013482,-7.08935991,7.319118165,-11.69629727,6.867006986,5.743511352,0.944384066,-1.268894898,5.643034546,4.356474428,9.930449653,-4.547031824,-3.698776187,-1.658040447,6.763364259,-2.245014151,5.144222145,-2.102943949,-2.274713667,-4.995379134,-1.033242125,-2.326594976,4.781442313,-3.944534231,0.619704214,0.126818756,-4.969656672
-6.701475299,-10.86458195,-4.540784131,37.32035829,14.57530765,-14.52312772,3.209479304,-0.164079818,5.603972104,-22.5648363,-8.071553475,-11.86086585,24.73883459,-8.163551759,-17.78678386,5.525194014,-9.412370679,-16.0549198,61.58925111,10.97683058,39.68271451,-13.49534389,-16.51701376,-19.84241758,-2.244589923,-8.053162071,7.539195372,0.871688878,2.849262444,-1.161423693,7.897727401,-7.477569456,4.765706816,-5.258896994,7.21530782,0.850411581,-6.160947195,-0.015329264,8.566731667,0.59297173,5.51987106,0.398620582,-2.35343239,-1.293970014,-1.658269104,2.404205002,3.654869617,-8.506606484,2.340630374,2.010864605,-2.024368261,0.952712448,-1.040798031,-5.81829677,-0.04307252,-0.306870112,-5.055538876,-3.298882712,3.857000397,-3.034344046,-0.503284979,0.869266696,-4.696743203,-0.225206282,-0.342045879,-1.286303611,-5.007159472,-4.283938899,1.098389634,-0.885305275,4.26684226,2.357448684,-1.820362191,-3.183479216,-2.021043651,-0.723152987,-1.258453438,-3.299504618,0.808222804,0.011399394,1.617161649,-1.989289842,-1.051132299,0.810750618,1.611288029
0.095191395,-2.356224942,-0.282366797,-0.039839821,4.443696338,1.644400128,-4.723820435,1.526890679,14.29753167,-5.57723192,1.667134266,-6.372941854,-0.15172169,0.163087884,1.917741236,1.489832544,-1.434690077,5.918009239,7.275357261,-2.249628536,3.837798077,-0.334936617,-3.859105862,6.822514629,-0.94658027,-2.302027201,-8.139708057,4.69633838,-5.842912715,-1.936471657,-23.19830874,5.043184014,8.102124539,8.387135629,-21.49502189,-3.324629407,-2.12755415,1.928361284,-17.07105895,3.574615014,-13.64921202,-18.77754137,-10.84509501,9.889822573,-2.735883776,-10.51991638,-7.755631957,-19.12986689,-7.811089899,1.287714474,-17.70592371,-0.637856806,-13.91626321,16.77818872,-4.995598856,1.370206753,-2.489852561,6.227897082,7.174150354,-7.484960256,13.90824732,-7.858242816,15.26299718,19.12374818,-11.806881,-18.64969796,5.262664339,6.210675383,14.65730146,3.062778414,-2.945553897,7.742978916,-10.92335713,-10.4886596,6.968535693,3.512257321,-1.073959735,3.391491681,30.6035976,-0.56157815,-3.182230086,23.29691974,3.168479407,6.954035695,-27.31578631
-1.367663823,-3.189462656,-4.107674314,3.324122021,-9.199614476,9.482402419,1.382793304,-3.137724822,0.912905529,-5.775790737,-12.29610277,-0.338518461,5.079374764,6.615690547,-7.010089591,2.335615116,-7.887055817,-4.654102384,4.217305526,3.246206574,-4.822381575,-2.654507805,-5.799691616,17.20960368,-10.46719823,-8.945770131,-9.775887546,24.49785997,-12.23213822,14.61535547,-11.82384794,35.24233588,6.109547397,6.859521407,0.25947108,-19.62699454,30.21909521,17.86451742,10.7534227,5.635161005,11.5062254,11.79969376,-8.779914455,14.74800223,0.475376404,1.677053785,-4.65550989,1.794593023,-18.08903933,-5.365500467,16.76638405,13.1473593,-4.766435811,-12.9655415,5.664960501,11.31147902,12.99967357,-12.09392875,7.013753909,2.314084507,-7.193833195,-0.406729567,5.852653271,-0.17152807,7.705076491,7.197864627,-11.92103041,-17.68718247,10.95697567,-0.549117796,-7.840498888,-2.569380176,18.38294068,15.17021806,4.268687334,8.108986885,4.362293619,-4.744725617,12.76447005,3.682614901,-4.56357025,-6.49738783,-1.004467567,2.580022234,-3.3870939
-0.333532994,1.780181578,-2.542782288,-7.990409218,2.4901889,-3.759713183,-1.475835308,-0.373664804,4.090132465,2.172134272,0.306765665,1.442686231,0.994735663,2.539524251,2.881198832,-1.445961609,0.172139724,2.26592461,6.320216804,-2.013139264,-2.096030833,-1.928345813,2.833493045,4.440719945,-4.203099819,-5.825671706,-5.503227182,-16.28225897,-0.594324605,-2.47473206,-5.57329578,4.666091101,-4.708865415,-9.243494807,0.104440164,-2.593906193,-4.762032178,-10.80431708,-3.800251783,3.51224739,-11.21969966,-3.530212536,9.504701626,11.23244726,-7.956365835,5.65501132,13.36290546,-6.565673535,4.575115786,-7.378566899,8.630179537,-18.11231932,7.175246967,-1.084224822,-0.769411385,-9.927915525,1.098616847,2.659962491,-8.744131525,0.416738905,-23.1994019,6.371285325,0.571139797,-15.23349072,-0.926418097,-12.85080034,-12.6713162,0.250178302,3.621255499,20.876354,33.37780208,-6.318280839,25.99440064,24.79824082,-8.688585944,-7.706675262,0.051184793,-3.7947673,4.385236935,-8.872387658,6.033695527,8.834645458,-1.87731511,32.02017999,-9.019969452
-4.671848519,-0.698559723,-4.311155911,0.474456631,-4.159007309,3.059785749,1.073650198,-0.586446609,0.511791712,-5.667831144,-0.703055324,-7.30142548,2.961498381,3.504136735,-2.237681766,-5.396955908,4.491971559,4.092835722,-3.642505141,0.288830734,-11.82781103,-11.04638975,-6.336880627,0.93340964,-9.778637212,11.10709879,-17.04956905,24.27205706,-0.892928251,1.862784459,29.17773997,-12.12756423,-13.01285631,-11.70985282,-3.279944638,2.76956381,21.74489547,6.199646741,-12.30632268,14.61182592,3.006738502,-5.635121323,21.3937398,7.156487882,-21.33391778,-6.577997918,6.140453107,-9.841589746,30.26643677,-21.02337134,-19.578737,10.25996344,-7.52881048,-10.27887433,3.686523357,-11.46803118,-10.62524995,5.115760441,-13.5618241,-13.33150063,5.741851865,7.563711106,-7.315796145,9.045916004,-13.16093027,1.733028245,-14.80509,-9.89753947,7.439801872,11.05688859,-14.59768606,-4.192739134,5.594489521,-6.198837259,5.765445095,1.548008717,5.683740677,8.897870437,-11.5818663,0.958323456,-4.976204878,-0.585727834,-1.000462183,6.785593665,-3.572423984
-0.92060607,5.044824414,-2.39203386,-13.88916505,12.38338309,-9.584799893,-9.380219738,2.45667929,15.05440234,5.290146638,3.398884151,-3.513792928,-6.400835847,9.293534622,-17.17179007,12.00719771,6.958386267,12.07313656,3.150413604,15.57539817,-1.21550333,13.61176017,-2.279896163,-18.21186417,-7.041187817,5.764368368,7.816565677,-34.12862044,-23.27089725,12.74603973,9.078664442,-8.967431254,-0.52973903,9.476030201,-2.385316081,-1.675794311,9.576256414,-6.436290442,-17.38763126,3.076681755,-7.300332724,22.79060229,9.74338796,-0.474389616,2.761247121,12.67810796,17.84324992,4.408720405,-1.56628938,5.093543816,-6.004126659,6.749998315,2.461207187,0.157962282,0.146942528,1.36010692,6.231476164,-7.322583729,-0.930922273,0.208924883,20.74093552,-13.56112508,23.8534611,10.29947188,-6.056934284,23.15785813,0.4685592,-17.09279606,-5.850451511,5.611041437,-4.961418767,-8.200394204,2.583924548,8.42093766,-7.813486099,-6.329947072,0.112292764,-4.399751643,7.13007474,1.335740667,0.036989605,-3.551496257,4.725587322,1.382474194,-11.63845664
